plazaid,date,ZoneID,CityID,CityLevel,BusinessStartDate,PlazaLevel2,PlazaType,BusiArea,TotalBuildingArea,BusinessBuildingArea,year,month,day,weekday,holiday1,holiday9,holiday5,holiday4,holiday2,holiday10,holiday3,holiday11,holiday6,holiday7,new_year_eve,holiday8,workingday_makeup,day_temp,night_temp,day_weather,day_weather2,day_wind,night_wind
QY1202,2016-12-21,13,373,1498,10DEC10:00:00:00,B?,3,75762.4,127558.4,65453.6,2016,12,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,med_rain,small_trouble,1,1
QY1202,2016-12-22,13,373,1498,10DEC10:00:00:00,B?,3,75762.4,127558.4,65453.6,2016,12,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,Overcast,fair,2,1
QY1202,2016-12-23,13,373,1498,10DEC10:00:00:00,B?,3,75762.4,127558.4,65453.6,2016,12,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,sunny,good,1,1
QY1202,2016-12-24,13,373,1498,10DEC10:00:00:00,B?,3,75762.4,127558.4,65453.6,2016,12,24,7,0,0,0,0,0,0,0,0,0,0,0,1,0,12,8,cloudy,good,1,1
QY1202,2016-12-25,13,373,1498,10DEC10:00:00:00,B?,3,75762.4,127558.4,65453.6,2016,12,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,10,Thunder,little_trouble,1,1
QY1202,2016-12-26,13,373,1498,10DEC10:00:00:00,B?,3,75762.4,127558.4,65453.6,2016,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,small_rain,little_trouble,1,1
QY1202,2016-12-27,13,373,1498,10DEC10:00:00:00,B?,3,75762.4,127558.4,65453.6,2016,12,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,Overcast,fair,2,1
QY1202,2016-12-28,13,373,1498,10DEC10:00:00:00,B?,3,75762.4,127558.4,65453.6,2016,12,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,Overcast,fair,1,1
QY1202,2016-12-29,13,373,1498,10DEC10:00:00:00,B?,3,75762.4,127558.4,65453.6,2016,12,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,cloudy,good,1,1
QY1202,2016-12-30,13,373,1498,10DEC10:00:00:00,B?,3,75762.4,127558.4,65453.6,2016,12,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,cloudy,good,1,1
QY1202,2016-12-31,13,373,1498,10DEC10:00:00:00,B?,3,75762.4,127558.4,65453.6,2016,12,31,7,0,1,0,0,0,0,0,0,0,0,1,0,0,15,5,sunny,good,1,1
SG14,2016-07-01,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,heavy_rain,med_trouble,1,1
SG14,2016-07-02,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,heavy_rain,med_trouble,1,3
SG14,2016-07-03,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,med_rain,small_trouble,1,1
SG14,2016-07-04,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,rain_storm,big_trouble,1,1
SG14,2016-07-05,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,med_rain,small_trouble,1,1
SG14,2016-07-06,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,Thunder,little_trouble,1,1
SG14,2016-07-07,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,Thunder,little_trouble,1,1
SG14,2016-07-08,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,Thunder,little_trouble,1,1
SG14,2016-07-09,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sunny,good,1,1
SG14,2016-07-10,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,Thunder,little_trouble,1,1
SG14,2016-07-11,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,Thunder,little_trouble,1,1
SG14,2016-07-12,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,cloudy,good,1,1
SG14,2016-07-13,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,Thunder,little_trouble,1,1
SG14,2016-07-14,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,Thunder,little_trouble,1,1
SG14,2016-07-15,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,med_rain,small_trouble,2,1
SG14,2016-07-16,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,cloudy,good,1,1
SG14,2016-07-17,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,Thunder,little_trouble,1,1
SG14,2016-07-18,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,Thunder,little_trouble,1,1
SG14,2016-07-19,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,med_rain,small_trouble,1,3
SG14,2016-07-20,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,Thunder,little_trouble,2,3
SG14,2016-07-21,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,Thunder,little_trouble,2,1
SG14,2016-07-22,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,cloudy,good,1,1
SG14,2016-07-23,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,sunny,good,1,1
SG14,2016-07-24,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,sunny,good,1,1
SG14,2016-07-25,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,sunny,good,1,1
SG14,2016-07-26,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,sunny,good,1,1
SG14,2016-07-27,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,cloudy,good,1,1
SG14,2016-07-28,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,cloudy,good,1,1
SG14,2016-07-29,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,sunny,good,1,1
SG14,2016-07-30,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,sunny,good,1,1
SG14,2016-07-31,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,7,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,29,sunny,good,1,1
SG14,2016-08-01,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,cloudy,good,1,1
SG14,2016-08-02,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,Thunder,little_trouble,1,1
SG14,2016-08-03,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,med_rain,small_trouble,1,1
SG14,2016-08-04,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,Thunder,little_trouble,1,1
SG14,2016-08-05,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,Thunder,little_trouble,1,1
SG14,2016-08-06,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,Thunder,little_trouble,1,1
SG14,2016-08-07,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,Thunder,little_trouble,1,1
SG14,2016-08-08,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,cloudy,good,1,1
SG14,2016-08-09,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,9,3,0,0,0,0,0,0,0,0,1,0,0,0,0,33,27,cloudy,good,1,1
SG14,2016-08-10,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,cloudy,good,1,1
SG14,2016-08-11,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,cloudy,good,1,1
SG14,2016-08-12,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,cloudy,good,1,1
SG14,2016-08-13,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,sunny,good,1,1
SG14,2016-08-14,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,28,sunny,good,1,1
SG14,2016-08-15,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,cloudy,good,1,1
SG14,2016-08-16,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,sunny,good,1,1
SG14,2016-08-17,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,cloudy,good,1,1
SG14,2016-08-18,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,cloudy,good,1,1
SG14,2016-08-19,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,cloudy,good,1,1
SG14,2016-08-20,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,Thunder,little_trouble,1,1
SG14,2016-08-21,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,cloudy,good,1,1
SG14,2016-08-22,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,Thunder,little_trouble,1,1
SG14,2016-08-23,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,cloudy,good,1,1
SG14,2016-08-24,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,cloudy,good,1,1
SG14,2016-08-25,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,cloudy,good,1,3
SG14,2016-08-26,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,Overcast,fair,2,1
SG14,2016-08-27,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,cloudy,good,1,1
SG14,2016-08-28,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,sunny,good,1,1
SG14,2016-08-29,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,cloudy,good,1,1
SG14,2016-08-30,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,sunny,good,1,1
SG14,2016-08-31,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,8,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,cloudy,good,1,1
SG14,2016-09-01,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,sunny,good,1,1
SG14,2016-09-02,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,22,sunny,good,1,1
SG14,2016-09-03,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,cloudy,good,1,1
SG14,2016-09-04,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,cloudy,good,1,1
SG14,2016-09-05,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,cloudy,good,1,1
SG14,2016-09-06,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,Overcast,fair,1,1
SG14,2016-09-07,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,sunny,good,1,1
SG14,2016-09-08,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,cloudy,good,1,1
SG14,2016-09-09,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,cloudy,good,1,1
SG14,2016-09-10,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,cloudy,good,1,1
SG14,2016-09-11,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,cloudy,good,1,1
SG14,2016-09-12,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,sunny,good,1,1
SG14,2016-09-13,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,cloudy,good,1,1
SG14,2016-09-14,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,cloudy,good,2,3
SG14,2016-09-15,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,24,21,heavy_rain,med_trouble,2,3
SG14,2016-09-16,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,16,6,0,0,0,0,0,1,0,0,0,0,0,0,0,26,20,small_rain,little_trouble,1,1
SG14,2016-09-17,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,17,7,0,0,0,0,0,1,0,0,0,0,0,0,0,29,20,small_rain,little_trouble,1,1
SG14,2016-09-18,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,20,cloudy,good,1,1
SG14,2016-09-19,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,cloudy,good,1,1
SG14,2016-09-20,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,cloudy,good,1,1
SG14,2016-09-21,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,cloudy,good,1,1
SG14,2016-09-22,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,cloudy,good,1,1
SG14,2016-09-23,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,cloudy,good,1,1
SG14,2016-09-24,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,cloudy,good,1,1
SG14,2016-09-25,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,Overcast,fair,2,1
SG14,2016-09-26,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,Overcast,fair,1,3
SG14,2016-09-27,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,Overcast,fair,2,1
SG14,2016-09-28,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,med_rain,small_trouble,1,3
SG14,2016-09-29,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,heavy_rain,med_trouble,1,1
SG14,2016-09-30,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,9,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,small_rain,little_trouble,1,1
SG14,2016-10-01,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,23,20,small_rain,little_trouble,1,1
SG14,2016-10-02,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22,19,med_rain,small_trouble,1,1
SG14,2016-10-03,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,27,20,cloudy,good,1,1
SG14,2016-10-04,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,28,19,sunny,good,1,1
SG14,2016-10-05,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,29,19,cloudy,good,1,3
SG14,2016-10-06,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,25,18,Overcast,fair,2,3
SG14,2016-10-07,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,22,17,small_rain,little_trouble,1,1
SG14,2016-10-08,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,24,14,cloudy,good,1,1
SG14,2016-10-09,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,15,cloudy,good,2,3
SG14,2016-10-10,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,cloudy,good,2,1
SG14,2016-10-11,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,Overcast,fair,1,1
SG14,2016-10-12,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,small_rain,little_trouble,1,1
SG14,2016-10-13,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,small_rain,little_trouble,1,3
SG14,2016-10-14,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,small_rain,little_trouble,1,1
SG14,2016-10-15,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,small_rain,little_trouble,1,1
SG14,2016-10-16,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,cloudy,good,1,1
SG14,2016-10-17,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,Overcast,fair,1,1
SG14,2016-10-18,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,Overcast,fair,1,1
SG14,2016-10-19,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,small_rain,little_trouble,1,1
SG14,2016-10-20,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,small_rain,little_trouble,2,1
SG14,2016-10-21,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,small_rain,little_trouble,2,1
SG14,2016-10-22,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,med_rain,small_trouble,1,1
SG14,2016-10-23,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,small_rain,little_trouble,1,1
SG14,2016-10-24,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,small_rain,little_trouble,1,1
SG14,2016-10-25,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,small_rain,little_trouble,1,1
SG14,2016-10-26,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,heavy_rain,med_trouble,1,1
SG14,2016-10-27,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,small_rain,little_trouble,1,1
SG14,2016-10-28,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,small_rain,little_trouble,1,1
SG14,2016-10-29,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,small_rain,little_trouble,1,1
SG14,2016-10-30,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,small_rain,little_trouble,1,1
SG14,2016-10-31,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,10,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,small_rain,little_trouble,1,1
SG14,2016-11-01,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,cloudy,good,1,1
SG14,2016-11-02,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,cloudy,good,1,1
SG14,2016-11-03,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,sunny,good,1,1
SG14,2016-11-04,29,47,1498,23DEC10:00:00:00,A?,3,97725.6,143228,79105.6,2016,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,sunny,good,1,1
